[0.4211331903934479, 0.42943671345710754, -0.25237271189689636, 0.48826393485069275, 0.0]
[0.4226619303226471, 0.4216737747192383, 0.03060760907828808, -0.1554255336523056, 0.04999184608459473]
[0.45068782567977905, 0.4012843072414398, 0.5670733451843262, -0.41255828738212585, 0.04958295822143555]
[0.4637296497821808, 0.3961978554725647, 0.2609911262989044, -0.10178972780704498, 0.04991006851196289]
[0.481857031583786, 0.3827011287212372, 0.36362987756729126, -0.2707403004169464, 0.04982399940490723]
[0.4880041480064392, 0.3809222877025604, 0.12203986942768097, -0.03531551733613014, 0.05034208297729492]
[0.49920281767845154, 0.34874311089515686, 0.2253650724887848, -0.6475833058357239, 0.050048828125]
[0.5174745321273804, 0.30251452326774597, 0.3603179156780243, -0.9116273522377014, 0.05025315284729004]
[0.539985716342926, 0.22328725457191467, 0.45358943939208984, -1.5963910818099976, 0.04977893829345703]
[0.5424607396125793, 0.19504252076148987, 0.049343254417181015, -0.563090980052948, 0.0499420166015625]
[0.5540388226509094, 0.16118423640727997, 0.22959983348846436, -0.6714289784431458, 0.05094003677368164]
[0.5588642954826355, 0.1464650183916092, 0.0947619080543518, -0.2890546917915344, 0.050637006759643555]
[0.5770882964134216, 0.11630565673112869, 0.3584485650062561, -0.5932056903839111, 0.05141901969909668]
[0.5832051634788513, 0.09661262482404709, 0.1251629739999771, -0.4029591679573059, 0.04814791679382324]
[0.5993760824203491, 0.05459984391927719, 0.3169788122177124, -0.823523998260498, 0.05098414421081543]
[0.607494056224823, 0.032548628747463226, 0.16637840867042542, -0.4519420862197876, 0.04915189743041992]
[0.6244035363197327, -0.012804992496967316, 0.3387053906917572, -0.9084551930427551, 0.04990792274475098]
[0.6324099898338318, -0.03605421632528305, 0.16005396842956543, -0.4647655189037323, 0.05005002021789551]
[0.6458987593650818, -0.08296104520559311, 0.27243781089782715, -0.9473985433578491, 0.049549102783203125]
[0.653070867061615, -0.10711247473955154, 0.13980518281459808, -0.47077879309654236, 0.05132484436035156]
[0.6671361327171326, -0.15411527454853058, 0.28719162940979004, -0.9597261548042297, 0.04878520965576172]
[0.6736735701560974, -0.17761115729808807, 0.120986208319664, -0.43483301997184753, 0.05428886413574219]
[0.6885886192321777, -0.2237105518579483, 0.3202025592327118, -0.9896807670593262, 0.04655313491821289]
[0.6965337991714478, -0.24630026519298553, 0.14445063471794128, -0.41070184111595154, 0.05495786666870117]
[0.7073146104812622, -0.29006102681159973, 0.24439267814159393, -0.9920220971107483, 0.04395294189453125]
[0.7138954401016235, -0.31108346581459045, 0.13085684180259705, -0.4180198907852173, 0.05027604103088379]
[0.7218805551528931, -0.3517533540725708, 0.15907961130142212, -0.810230016708374, 0.05044698715209961]
[0.7258896827697754, -0.37209492921829224, 0.0803522914648056, -0.40769127011299133, 0.04974102973937988]
[0.7355655431747437, -0.40723374485969543, 0.18940308690071106, -0.6878340840339661, 0.05113697052001953]
[0.7430666089057922, -0.4210238456726074, 0.1528286188840866, -0.2809644043445587, 0.04864907264709473]
[0.7570745944976807, -0.44224196672439575, 0.275368869304657, -0.4171050190925598, 0.0512540340423584]
[0.7640445828437805, -0.4532454013824463, 0.1435065120458603, -0.22655287384986877, 0.048462867736816406]
[0.7815442681312561, -0.4741579592227936, 0.35391098260879517, -0.42293259501457214, 0.04946613311767578]
[0.7891436815261841, -0.4850987493991852, 0.1429290920495987, -0.20577292144298553, 0.05339694023132324]
[0.8036510944366455, -0.5034024715423584, 0.3144872486591339, -0.39678215980529785, 0.04587602615356445]
[0.8103616237640381, -0.5124282240867615, 0.1301705241203308, -0.1750815063714981, 0.05130791664123535]
[0.8197731971740723, -0.5278801321983337, 0.1916007101535797, -0.3145689368247986, 0.04929804801940918]
[0.8260180950164795, -0.5362915396690369, 0.12136759608983994, -0.16347290575504303, 0.051614999771118164]
[0.8377267718315125, -0.552688479423523, 0.24033720791339874, -0.3365720808506012, 0.04855704307556152]
[0.8427294492721558, -0.5603144764900208, 0.1004132553935051, -0.15306681394577026, 0.04990100860595703]
