[0.3049580752849579, -0.4348200261592865, 0.24257083237171173, -0.04173688217997551, 0.0, 0.0, 0.0, 0.0]
[0.3064955472946167, -0.3410009741783142, 0.2558997571468353, -0.026409568265080452, 0.26926077758124656, -0.012321855837960197, 0.2402457980347836, -0.04133683538442317]
[0.3081572949886322, -0.2375647872686386, 0.2722640037536621, -0.008534279651939869, 0.30412988344327657, 0.022179704647319914, 0.26250305720094913, -0.01944712159500754]
[0.30912289023399353, -0.17371883988380432, 0.284248411655426, 0.008893938735127449, 0.34193072395337565, 0.06037578243859455, 0.29319609227070015, 0.011641150755919056]
[0.3103809356689453, -0.08443006873130798, 0.29538875818252563, 0.030319390818476677, 0.37992764578871974, 0.09999441780677797, 0.326844092187788, 0.046910864205846205]
[0.3115464746952057, 0.012621060945093632, 0.3036186695098877, 0.052478689700365067, 0.4177375558110679, 0.1409629894740198, 0.3619626131065498, 0.0851880467695017]
[0.31227439641952515, 0.09079604595899582, 0.30919432640075684, 0.07475894689559937, 0.45458412910421986, 0.18241759253438772, 0.39722373849192677, 0.12505720192209463]
[0.3127380907535553, 0.16399748623371124, 0.3125161826610565, 0.09703481942415237, 0.49001061586092415, 0.22374263133887462, 0.43185518609849016, 0.16558720157644063]
[0.312944620847702, 0.23826874792575836, 0.31359440088272095, 0.11788827180862427, 0.5237435259215572, 0.26452137048357754, 0.4653861102715766, 0.20616395483359704]
[0.31286272406578064, 0.30338242650032043, 0.3129585385322571, 0.13742880523204803, 0.5555673872453794, 0.30428639431366267, 0.49746939562691855, 0.24618840269520187]
[0.31251558661460876, 0.3655224144458771, 0.3109411597251892, 0.15628908574581146, 0.5853690719010141, 0.34272692425359386, 0.5278997244391199, 0.2852575767916997]
[0.31182846426963806, 0.4299132823944092, 0.30774563550949097, 0.17360255122184753, 0.6130815929334049, 0.3796819624503085, 0.5565430397939879, 0.3231434093108914]
[0.31127646565437317, 0.4670170843601227, 0.30370089411735535, 0.18959909677505493, 0.6386593700131535, 0.41493981831181287, 0.5833034449314977, 0.35958389323015705]
[0.3101831078529358, 0.5220942497253418, 0.29899072647094727, 0.20472605526447296, 0.6620861565365888, 0.44835889329914924, 0.6081259793762974, 0.3943987161388579]
[0.3089201748371124, 0.5710863471031189, 0.2985278367996216, 0.21400289237499237, 0.6833559513267821, 0.47986487536783123, 0.6309742179880605, 0.4274831420291097]
[0.3076503276824951, 0.6116819381713867, 0.2997347414493561, 0.22198449075222015, 0.7028548757195293, 0.5089923078499617, 0.6522099388780385, 0.45834737100847084]
[0.306292861700058, 0.6486198306083679, 0.3013327121734619, 0.22850647568702698, 0.7206770230011208, 0.5357283658643079, 0.6719074536116395, 0.48695879647482665]
[0.304774671792984, 0.6841601729393005, 0.3030425012111664, 0.2339416891336441, 0.7368004110690042, 0.5600464234057279, 0.6900284872050909, 0.5132744995418146]
[0.3032909631729126, 0.7146255970001221, 0.30453163385391235, 0.23855094611644745, 0.7511871170472154, 0.5819479591508628, 0.7065215378736492, 0.5372823799772967]
[0.3016100823879242, 0.744941234588623, 0.30624982714653015, 0.2423340380191803, 0.7637840132428484, 0.6014491072458535, 0.7213220419260099, 0.558987135929015]
[0.30066776275634766, 0.7610450983047485, 0.3074495792388916, 0.24529513716697693, 0.7745766970056566, 0.6185612540866183, 0.7344058752560161, 0.5783904323369778]
